movie_key,title,movieid,tconst,multiple_concatenate_genre_key,multiple_concatenate_professional_key,releasedate,averagerating,num_votes
37757,The Student Nurses,151439,,86664,,1970,,
1846,"Nut Job, The",110130,,86343,,2014,,
23796,L'Impiegato,135097,,86648,,1960,,
5980,Black Circle Boys,138156,,87176,,1997,,
16894,Postman Blues,26991,,86890,,1997,,
32208,Madalena,150772,,87372,,1960,,
10746,Striped Trip,134250,,86648,,1961,,
1878,Bongwater,43967,,86323,,1997,,
7250,Overnight,132983,,86323,,2012,,
3467,Young Tom Edison,116568,,86664,,1940,,
19325,Safari,123667,,86779,,1956,,
25445,Smoke Signals,1914,,87372,,1998,,
4642,Chosen Survivors,124863,,87290,,1974,,
15254,"Asphalt Jungle, The",3364,,87099,,1950,,
26088,Elle: A Modern Cinderella Tale,116700,,86490,,2011,,
32475,Ajlawju,150880,,86876,,1999,,
23140,The Daring Dobermans,132784,,86876,,1973,,
14859,Cloverfield,57368,,87524,,2008,,
37944,"You''re Jinxed, Friend, You''ve Met Sacramento",128137,,86876,,1972,,
35076,"Brøken, The (a.k.a. Broken, The)",71239,,86378,,2008,,
1340,Mostly Ghostly,122739,,87412,,2008,,
23728,Wholly Moses,5703,,86648,,1980,,
886,Fail Safe,70432,,87289,,2000,,
16517,Numbskull Emptybrook (Uuno Turhapuro),66246,,86648,,1973,,
19338,Aligarh,154276,,86664,,2016,,
5603,"Swimmer, The",6403,,86664,,1968,,
24588,Zelig,7934,,86648,,1983,,
13825,Suspicion,2206,,87542,,1941,,
35721,Maniac Cop 3: Badge of Silence,121799,,87150,,1993,,
36545,Napoleon Dynamite,8376,,86648,,2004,,
21554,Story of a Prostitute (Shunpu den),71497,,86519,,1965,,
3647,Ed's Next Move,1002,,86323,,1996,,
13032,Millhaven,91187,,86354,,2010,,
15322,Penthouse North,120845,,86830,,2013,,
2282,Bang the Drum Slowly,6230,,86664,,1973,,
8205,Edge of Seventeen,2626,,86825,,1998,,
28805,Ghost Chasers,156507,,87409,,1951,,
21704,My Way (Mai Wei),100062,,87393,,2011,,
4477,When a Man Falls,123111,,87289,,2007,,
24911,"Dispatch from Reuter''s, A",112693,,86664,,1940,,
33682,The Princess of Egypt,128308,,86664,,2013,,
36758,Westbound,92029,,87511,,1959,,
11577,Drifters,157124,,86664,,2015,,
14955,Two Hands,27073,,87496,,1999,,
29512,Dracula Has Risen from the Grave,26185,,86646,,1968,,
36246,Reign of Assassins,116169,,86308,,2010,,
19413,"Endless Summer 2, The",443,,87024,,1994,,
28810,Jönssonligan på Mallorca,128560,,86648,,1989,,
13602,Sugar Hill,155601,,86833,,1974,,
36194,Terraces,137855,,86876,,1977,,
10641,Decasia: The State of Decay,92159,,86398,,2002,,
13071,Wives and Lovers,87497,,86648,,1963,,
19245,I Really Hate My Job,70740,,87372,,2007,,
32400,Buddy,27811,,87372,,2003,,
7484,Love in Disguise,149492,,86323,,2010,,
24317,Times of Joy and Sorrow,144144,,86876,,1957,,
25102,Mean Machine,5134,,87372,,2001,,
11735,Sydney (Hard Eight),2952,,87032,,1996,,
31718,Guyana Tragedy: The Story of Jim Jones,125950,,86664,,1980,,
14965,I Became a Criminal (They Made Me a Fugitive),86204,,86868,,1947,,
25147,He's Worse than Me,134447,,86648,,1985,,
9326,Dead & Buried,5726,,87176,,1981,,
8752,Playdate,125233,,86876,,2012,,
3002,Baby Geniuses,2555,,86648,,1999,,
38143,Super 8,87306,,87360,,2011,,
38123,Dura,134111,,86664,,2005,,
35934,Airplane!,2791,,86648,,1980,,
6701,Malamaal Weekly,153552,,86648,,2006,,
7129,Walk of Shame,111375,,86648,,2014,,
24323,Batman,91054,,87555,,1943,,
36614,Lover's Knot,871,,86648,,1996,,
14089,Kim Possible: A Sitch in Time,136467,,87585,,2003,,
29797,I Spit on Your Grave,84189,,86560,,2010,,
34113,Business as Usual,101730,,86664,,1988,,
10497,Cannibal Holocaust,8906,,87176,,1980,,
8657,I picari,134997,,86876,,1987,,
19951,Snake Woman's Curse,116407,,87176,,1968,,
20587,King of the Underworld,125457,,86956,,1939,,
28124,Paparazzi,8835,,87289,,2004,,
32988,Teorema,39659,,86664,,1968,,
10098,"Going Places (Valseuses, Les)",5088,,87576,,1974,,
18068,The Fool,120625,,86664,,2014,,
21746,"Aquí llega Condemor, el pecador de la pradera",125868,,87407,,1996,,
33663,The Hoodlum Saint,123741,,86664,,1946,,
36543,Bordertown,54958,,87032,,2006,,
4857,2012: Ice Age,125874,,87476,,2011,,
5265,The Devil's Honey,145570,,86805,,1986,,
10737,Texas - Doc Snyder hält die Welt in Atem,157108,,87407,,1993,,
7057,"Brink''s Job, The",76312,,87576,,1978,,
22042,Cops and Robbersons,437,,86648,,1994,,
19295,Cyrus: Mind of a Serial Killer,121354,,87071,,2010,,
26983,Just Before I Go,133545,,87372,,2014,,
38579,Tarzan,121115,,87266,,2013,,
5939,Fraternity Vacation,5278,,86323,,1985,,
5043,The King's Beard,154368,,87087,,2002,,
9788,Heartbreak Hospital,5566,,87637,,2002,,
11739,"Road to Wellville, The",518,,86648,,1994,,
741,Arranged,57453,,86825,,2007,,
27128,Secrets of War,143474,,86837,,2014,,
22097,"First Nudie Musical, The",104662,,86633,,1976,,
15126,"Celluloid Closet, The",581,,86398,,1995,,
22749,Between Us,108997,,86664,,2012,,
5337,Endless Love,5729,,87574,,1981,,
30559,"Name for Evil, A",79424,,87176,,1973,,
2252,Ride with the Devil,3117,,86928,,1999,,
37712,Wrath,146578,,87621,,2012,,
15783,TekWar,125205,,86566,,1994,,
16758,Diner,3543,,87372,,1982,,
10024,Heaven Help Us,26544,,87372,,1985,,
7494,Chill Factor,2835,,87065,,1999,,
510,Hot Lead and Cold Feet,2055,,86536,,1978,,
34327,Traces of Red,5441,,86960,,1992,,
26954,Dreams of  a Life,96512,,86398,,2011,,
26807,Glorious Technicolor,97092,,86398,,1998,,
607,Rånarna,128580,,86380,,2003,,
6043,The Crooked Circle,147946,,87052,,1932,,
9373,Motherhood,74647,,86648,,2009,,
37524,Cisco Pike,132388,,86664,,1972,,
16407,"Khroustaliov, My Car! (Khrustalyov, mashinu!)",89963,,87372,,1998,,
10293,"Don''t Cry, Mommy",137317,,87053,,2012,,
10655,Salmonberries,5280,,86664,,1991,,
16703,"Fall of the House of Usher, The (House of Usher)",4403,,87176,,1960,,
13290,"Koruto wa ore no pasupooto (Colt Is My Passport, A)",95531,,86406,,1967,,
8019,St. Trinian's,60141,,86635,,2007,,
20975,"Pleasure of Being Robbed, The",90256,,86648,,2008,,
19321,Meatballs,3040,,86648,,1979,,
4553,Everything or Nothing: The Untold Story of 007,99846,,86398,,2012,,
25105,Soodhu Kavvum,139134,,87637,,2013,,
34070,"Long Ships, The",6512,,86779,,1963,,
28400,Aliens in the Attic,70282,,86627,,2009,,
17129,Walter Defends Sarajevo (Valter brani Sarajevo),111370,,87715,,1972,,
17070,Going to Kansas City,66549,,87285,,1998,,
12758,Tarnation,8938,,86398,,2003,,
16156,Beautiful Joe,27232,,86825,,2000,,
19305,Shadow of the Vampire,4036,,87415,,2000,,
25135,The Finzi Detective Agency,119041,,86603,,1979,,
13904,The Woman on Pier 13,125223,,87289,,1949,,
23741,"Love on the Run (Amour en fuite, L'')",39941,,86825,,1979,,
15150,Khatta Meetha,154077,,87372,,2010,,
37654,Everything Happens to Me (a.k.a. Why Did You Pick on Me?) (Chissà perché... capitano tutte a me),107546,,86974,,1980,,
33122,Slow Action,154646,,86566,,2010,,
9743,"Hitch-Hiker, The",3121,,87469,,1953,,
26508,"Kill, Baby, Kill (Operazione paura)",54605,,87176,,1966,,
27198,What's a Nice Girl Like You...?,124434,,87576,,1971,,
33331,Restless (Levottomat),27309,,87574,,2000,,
34331,Lovers and Lollipops,108136,,87574,,1956,,
16871,"Official Story, The (La historia oficial)",3816,,86664,,1985,,
19758,Kambakkht Ishq (Incredible Love),69714,,86687,,2009,,
20297,Paper Clips,7440,,86398,,2004,,
27762,Caught,107966,,86664,,1987,,
9069,United,81676,,86323,,2003,,
24620,The Suit,153322,,86876,,2003,,
36894,Nobel Son,65181,,86467,,2007,,
18306,Echoes from the Dead (Skumtimmen),110673,,86443,,2013,,
10143,Uncle Buck,4679,,86648,,1989,,
35949,Ride Clear of Diablo,125083,,87511,,1954,,
18198,Kureyon Shin-chan ankoku tamatama daitsuiseki,157262,,86876,,1997,,
12346,Silent Night,99222,,87176,,2012,,
12094,"Great Yokai War, The (Yôkai daisensô)",39801,,86980,,2005,,
6999,Bulletproof,886,,86316,,1996,,
7409,It Happened Here,3336,,86831,,1966,,
4198,"Event, The",6865,,86664,,2003,,
7285,Charles Bradley: Soul of America,114805,,86398,,2012,,
10735,Greendale,147785,,86648,,2003,,
5198,"Other Side of Heaven, The",6311,,87047,,2001,,
33457,Happy Land,149274,,86664,,1943,,
7970,Tali-Ihantala 1944,82438,,87393,,2007,,
13067,Fighting Fools,154703,,86876,,1949,,
16910,"Grand Maneuver, The (Les grandes manoeuvres)",92176,,86825,,1955,,
37533,Poppy Shakespeare,93185,,86664,,2008,,
16499,One-Armed Boxer,135833,,86710,,1972,,
14922,"Leo''s Room (Cuarto de Leo, El)",109718,,86664,,2009,,
13997,Skeleton Crew,75362,,87176,,2009,,
24505,Mine,132161,,86398,,2009,,
33143,"Molly Maguires, The",8407,,86664,,1970,,
38979,Topper,25842,tt0029682,86474,3391,1937,7,8254
7158,"Lizzie McGuire Movie, The",6332,,87106,,2003,,
8305,Bikini Summer II,88480,,86648,,1992,,
9151,"Sound of the Mountain (Thunder of the Mountain, The) (Yama no oto)",62208,,86664,,1954,,
27086,Eagle vs Shark,53189,,86648,,2007,,
15993,The Possessed,138404,,86606,,2009,,
30831,For the Emperor,144402,,86380,,2014,,
28024,Nina's Heavenly Delights,59667,,86648,,2006,,
25679,Walking Tall: The Payback,122339,,87394,,2007,,
22449,Crimi Clowns: De Movie,118886,,87576,,2013,,
35961,Of Time and the City,74701,,86398,,2008,,
19575,My Little Chickadee,8522,,87407,,1940,,
20073,Oliver Sherman,152475,,86664,,2011,,
27319,3 Sailors and a Girl (Three Sailors and a Girl),77742,,86633,,1953,,
1378,Red Riding: 1974,77328,,87332,,2009,,
33691,Rock the Casbah,147062,,87372,,2013,,
22699,Nuns on the Run,26700,,86603,,1990,,
8755,Battle Cry,6431,,86519,,1955,,
18823,Woman of Rome,136395,,86876,,1954,,
2376,Terraferma,94044,,86664,,2011,,
18108,People of Rome,135667,,86876,,2003,,
2825,National Lampoon's Van Wilder,5283,,86648,,2002,,
20205,Woman in the Dunes (Suna no onna),3224,,86664,,1964,,
34739,The Expedition to the End of the World,123119,,86398,,2014,,
10840,The Great American Pastime,156248,,86648,,1956,,
18787,All the Light in the Sky,109388,,86664,,2012,,
4960,For Sale (À Vendre),6393,,86664,,1998,,
26493,Les amants du pont Saint-Jean,155310,,86876,,1947,,
35367,Giallo,79996,,86560,,2009,,
21031,Dear Zachary: A Letter to a Son About His Father,65188,,86398,,2008,,
14662,"Filth and the Fury, The",3539,,86398,,2000,,
18619,Vacations in Majorca,136096,,86323,,1960,,
3625,Crips and Bloods: Made in America,66801,,86398,,2008,,
14706,Near Dark,3727,,86740,,1987,,
5523,"Girl King, The",144634,,86664,,2015,,
2060,Down Terrace,102760,,87576,,2009,,
29672,On the Riviera,87952,,86633,,1951,,
33498,La carbonara,134961,,86648,,2000,,
3830,Star Wars: Episode II - Attack of the Clones,5378,,87059,,2002,,
15556,The Punisher: Dirty Laundry,119218,,86406,,2012,,
25792,"Vampire, The",103324,,86349,,1957,,
6064,A Whole Life Ahead,138476,,86648,,2008,,
17065,Rat,4269,,86825,,2000,,
13018,Assassin(s),48049,,86415,,1997,,
29839,Eddie: The Sleepwalking Cannibal,152587,,86530,,2012,,
28700,About Time,104374,,86640,,2013,,
19186,The Source,152131,,87372,,2011,,
20588,Love in a Puff,137114,,86825,,2010,,
25543,Ace High,62385,,87407,,1968,,
20747,Cruel Intentions,2541,,86664,,1999,,
1017,"Hangover Part III, The",102686,,86648,,2013,,
23409,"Namesake, The",51884,,87574,,2006,,
5359,Rock Around the Clock,124548,,86876,,1956,,
24706,Night #1,148884,,86664,,2011,,
33644,My New Gun,7931,,86648,,1992,,
19564,Tinker Bell,134374,,86981,,2008,,
1972,Creature,94653,,87176,,2011,,
11675,The Chicken Chronicles,122978,,86648,,1977,,
20176,History of the Eagles,116002,,86398,,2013,,
4296,Wings of Hope (Julianes Sturz in den Dschungel),70488,,87024,,2000,,
12892,Union Station,67706,,87469,,1950,,
31129,Borrowed Trouble,112232,,87467,,1948,,
9094,ChromeSkull: Laid to Rest 2,96794,,87176,,2011,,
11962,"Murder, She Baked: A Plum Pudding Murder Mystery",149378,,86789,,2015,,
14269,"Sarah, Plain and Tall",82722,,86534,,1991,,
11561,Madison,33152,,86664,,2001,,
14715,Germany Pale Mother,105416,,86519,,1980,,
31600,"Elephant Man, The",2313,,86664,,1980,,
20328,Chori Chori Chupke Chupke,82902,,87574,,2001,,
28234,Manichitrathazhu,147051,,86917,,1993,,
36757,Jimmy Carr: Telling Jokes,156781,,86648,,2009,,
28862,"Waiter, Scarper!",153828,,86648,,1981,,
5077,Dillinger,69421,,86406,,1973,,
14961,Alexandria... Why? (Iskanderija... lih?),92174,,86664,,1979,,
4013,"Dance Party, USA",115463,,86664,,2006,,
20343,Hambone and Hillie,106468,,87372,,1983,,
30160,Soldier's Girl,27646,,86664,,2003,,
5150,Cowboy in Sweden,139142,,86876,,1970,,
37293,"Hypnotist, The (Hypnotisören)",97998,,86805,,2012,,
23913,Bleak Moments,45689,,87372,,1972,,
23174,Days of Hope,141739,,86664,,1975,,
7962,Days of Wine and Roses,4263,,86664,,1962,,
35113,Dating the Enemy,67536,,86323,,1996,,
10623,Cashback,55207,,87372,,2004,,
25780,Wild in the Streets,7917,,86742,,1968,,
25475,Hacker,140860,,86648,,2002,,
37237,Trance,118348,,86960,,2001,,
38528,"Last of England, The",73531,,86664,,1988,,
2510,Dangerous Liaisons,158153,,87574,,1959,,
36046,Finding Fela!,112591,,86398,,2014,,
24256,Anna and the King of Siam,33760,,87574,,1946,,
9157,"Ballad of Jack and Rose, The",32584,,86664,,2005,,
14315,Evil Things,142596,,87176,,2009,,
32698,Wristcutters: A Love Story,56715,,86640,,2006,,
16853,Criminal,135530,,87288,,2016,,
20877,Boston Strangler: The Untold Story,115883,,86332,,2008,,
4293,Kin-Dza-Dza!,36363,,87657,,1986,,
33114,Guy,1705,,86664,,1997,,
6138,Arachnia,152439,,87290,,2003,,
34882,7 Days in Havana,126546,,86664,,2012,,
30701,High Noon,1283,,86416,,1952,,
2619,"Perfume of the Lady in Black, The (Il profumo della signora in nero)",89594,,86540,,1974,,
17424,Baffled!,118177,,87072,,1973,,
23627,Hangar 18,5181,,86999,,1980,,
36838,"Sheepman, The",76695,,87407,,1958,,
16552,Hansel & Gretel: Witch Hunters,100163,,87711,,2013,,
18713,Morning Glory,81784,,86825,,2010,,
3116,Welcome to Mooseport,7294,,86648,,2004,,
36639,Aftermath,139663,,86427,,2013,,
2519,Dusty and Sweets McGee,142414,,86415,,1971,,
7180,Dot and the Whale,121324,,87129,,1986,,
28703,Fire of Conscience (For lung),91509,,87559,,2010,,
10991,Midnight,7578,,86323,,1939,,
38333,The Challenge,121729,,86519,,1970,,
29348,Laurence Anyways,96966,,87574,,2012,,
37405,Living in Emergency: Stories of Doctors Without Borders,100799,,86398,,2008,,
9434,House Calls,148294,,86323,,1978,,
26316,Christmas Vacation '91,136038,,86648,,1991,,
19369,Mademoiselle C,155505,,86398,,2013,,
12780,"Hugh Hefner: Playboy, Activist and Rebel",85547,,86398,,2009,,
36258,Nancy Drew... Reporter,140515,,86586,,1939,,
9195,"Rio, Zona Norte",156913,,86876,,1957,,
23970,Jungle Fighters,128301,,86519,,1961,,
16105,Recollections of the Yellow House (Recordações da Casa Amarela),89007,,87372,,1989,,
35526,British Intelligence,3059,,86664,,1940,,
36702,La chatte,155342,,86664,,1958,,
31829,Tortilla Soup,4743,,86323,,2001,,
26945,Spork,134943,,86648,,2011,,
29268,Captive,150272,,87032,,2015,,
12733,Under the Lighthouse Dancing,8764,,86664,,1997,,
29571,Dinoshark,110607,,87290,,2010,,
27096,Skylark,122954,,86323,,1941,,
30037,Brothers,72605,,86985,,2009,,
1489,"Fine, Totally Fine (Zenzen Daijobu)",77831,,86648,,2008,,
6058,Harlem Rides the Range,150950,,87511,,1939,,
34352,Starry Eyes,117434,,87176,,2014,,
25675,"Strangler, The",113476,,87176,,1964,,
38926,Sisters of the Gion,51060,tt0027672,86664,3554,1936,7,2973
28086,Sushi: The Global Catch,133317,,86398,,2012,,
21942,"Life of Aleksis Kivi, The (Aleksis Kiven elämä)",27158,,86664,,2002,,
6283,I due della legione,145534,,86648,,1962,,
31424,Toss-Up,151321,,86664,,2004,,
25616,"Hercules, Prisoner of Evil",142290,,86571,,1964,,
16989,"Suitor, The (Soupirant, Le)",101016,,86648,,1962,,
11572,Cornered,88042,,86448,,1945,,
4785,Dark Blue World (Tmavomodrý svet),5425,,86519,,2001,,
13865,Innocence,4731,,86664,,2000,,
14041,Feast,48678,,86569,,2005,,
16188,Autumn Tale,139630,,87574,,2000,,
20211,White Material,83059,,86788,,2009,,
20884,Aspirante vedovo,138438,,86648,,2013,,
23738,Don't Play Us Cheap,106034,,86760,,1973,,
20832,Folks!,68662,,86648,,1992,,
9817,"Russia House, The",5033,,87289,,1990,,
26109,Salvador,4407,,86985,,1986,,
26378,Beast,154630,,87289,,2011,,
15696,Live Free or Die Hard,53972,,86697,,2007,,
29472,Porky's,3688,,86648,,1982,,
36530,Murder in the First,280,,87289,,1995,,
14498,Le nuove comiche,134433,,86876,,1994,,
27479,Jalopy,156521,,86648,,1953,,
28911,Psalm 21,148725,,86349,,2009,,
28746,Short Cuts,535,,86664,,1993,,
15936,Swung,152093,,87574,,2015,,
12243,Killer Fish,142338,,86779,,1979,,
7071,Face the Music,150818,,86415,,1954,,
23815,Plaza Suite,7249,,86648,,1971,,
27794,Tuck Everlasting,5667,,87603,,2002,,
7539,Forbidden Planet,1301,,86871,,1956,,
21867,I Love Trouble,360,,87409,,1994,,
34444,Christopher and His Kind,133371,,87574,,2011,,
3038,"Snow Queen, The (Lumikuningatar)",32230,,87488,,1986,,
25993,Bone Eater,149948,,87176,,2007,,
35317,Knucklehead,100496,,87372,,2010,,
12570,Tom Horn,5699,,87511,,1980,,
32362,The Price of Gold,139114,,86398,,2014,,
350,"China Syndrome, The",7698,,87289,,1979,,
30521,"Tribe, The (Plemya)",114700,,86415,,2014,,
26835,My Stars (Mes stars et moi),70331,,86648,,2008,,
15897,Rainy Dog (Gokudô kuroshakai),100404,,86415,,1997,,
2895,Nick Fury: Agent of S.H.I.E.L.D.,112326,,87124,,1998,,
9299,Dream (Bi-mong),78585,,86360,,2008,,
21498,Monday Morning (Lundi matin),31342,,86825,,2002,,
37532,First Strike,101616,,86398,,1979,,
509,Zenon: Girl of the 21st Century,135264,,87591,,1999,,
21671,Fallen City,144312,,87053,,2011,,
21585,"Traveler, The",84260,,87174,,2010,,
38244,Emergency Call,147797,,86805,,1952,,
2456,Princess Iron Fan,140527,,87578,,1941,,
5745,Daniels Daughter,137054,,87574,,2008,,
20591,Happy Family,107372,,86648,,2010,,
21473,Transylvania,60393,,86664,,2006,,
28978,Attack on Darfur,116889,,87393,,2009,,
34447,Where the Truth Lies,39419,,87289,,2005,,
4276,Hype!,1310,,86398,,1996,,
602,Reclaim Your Brain (Free Rainer),77146,,87354,,2007,,
37571,12 Angry Men,77846,,86415,,1997,,
36613,Imagining Argentina,157214,,87285,,2003,,
16320,Dr. Jekyll and Mr. Hyde,117642,,86778,,2008,,
16137,"Proposition, The",1820,,87574,,1998,,
9872,"Town That Dreaded Sundown, The",79498,,87466,,1976,,
37110,Familiar Strangers,144560,,87372,,2008,,
32603,Sound of My Voice,94799,,87447,,2011,,
33128,Darling,156898,,86805,,2015,,
26920,McBain,147512,,86308,,1991,,
19416,Mistletoe Over Manhattan,149576,,86876,,2011,,
33140,Flickering Lights (Blinkende lygter),6300,,86316,,2000,,
32182,"Man Called Sledge, A",92354,,87511,,1970,,
36376,Ossessione,5496,,86664,,1943,,
5047,Cop Land,1589,,87255,,1997,,
23596,"Sheep Has Five Legs, The (Le mouton à cinq pattes)",90118,,86648,,1954,,
4916,A Love Movie,153226,,86664,,2003,,
6330,Four Weddings and a Funeral,357,,86323,,1994,,
34546,"American Carol, An",62586,,87119,,2008,,
17491,House on Haunted Hill,2995,,87174,,1999,,
36724,187 (One Eight Seven),1609,,87289,,1997,,
36500,"That Night in Varennes (Nuit de Varennes, La)",6108,,86664,,1982,,
7073,Made in Hong Kong (Xiang Gang zhi zao),100077,,86412,,1997,,
8521,Vincent: A Life in Color,120482,,86398,,2008,,
15087,Signs,126008,,87067,,2008,,
3078,Alligator 2 - The Mutation,149524,,87176,,1991,,
1611,"Hangover Part II, The",86911,,86648,,2011,,
2386,Supernova,3190,,86575,,2000,,
36449,Nicholas Nickleby,5994,,87574,,2002,,
6489,Shrek the Halls,64249,,86817,,2007,,
20085,Space Tourists,155609,,87024,,2010,,
33635,Delivery Man,106540,,86648,,2013,,
8039,Gang War in Milan,133083,,86380,,1973,,
11107,Mother Lode,6106,,86779,,1982,,
37424,The Big Sleep,5352,,86805,,1978,,
4600,"Ilsa, the Tigress of Siberia",133784,,87174,,1977,,
12808,Du côté de la côte,7537,,86398,,1958,,
28692,Stag Night of the Dead,141757,,86530,,2010,,
29429,Speed Cross,128403,,86308,,1980,,
467,Cinderella III: A Twist in Time,131080,,86653,,2007,,
33295,May the Best Man Win,101229,,86648,,2009,,
37728,Fiorile,59447,,86664,,1993,,
25971,Shriek of the Mutilated,74127,,87176,,1974,,
18230,Tension at Table Rock,124452,,87511,,1956,,
15508,Mr India,146156,,87476,,1987,,
37283,A Garibaldian in the Convent,149634,,86876,,1942,,
37505,Tale of Tales,139417,,86822,,2015,,
14141,Hawaiian: The Legend of Eddie Aikau,139110,,86398,,2013,,
2014,I Never Promised You a Rose Garden,4810,,86664,,1977,,
32803,"Crossing, The",101322,,86519,,2000,,
12042,The Killing Jar,127090,,87289,,2010,,
38913,Five Star Final,76714,tt0021873,86664,2429,1931,7,2447
13982,Tom Sawyer,60110,,87268,,1973,,
15123,Marion Bridge,6292,,86664,,2002,,
24471,I Think I Do,5229,,86648,,1997,,
4935,"Trial, The (Procès, Le)",6460,,86664,,1962,,
17059,"Black Power Mixtape 1967-1975, The",92606,,86398,,2011,,
4689,Blind Date,6044,,87174,,1984,,
37422,Whistling in Dixie,124220,,86586,,1942,,
29351,Bloodsuckers,120857,,86369,,2005,,
9859,"Hunting Party, The",55116,,86619,,2007,,
336,My Family,279,,86664,,1995,,
20044,Directed by Sidney Lumet: How the Devil Was Made,143442,,86398,,2008,,
858,The Admirable Crichton,123981,,86648,,1957,,
31577,"Unexpected Love, An",87683,,86664,,2003,,
26135,Mean Johnny Barrows,147170,,86406,,1976,,
6813,Chasing Sleep,27292,,87174,,2000,,
26117,Seven Dwarfs,131848,,86648,,2004,,
15151,Outside Ozona,2438,,86857,,1998,,
29381,Tooken,136678,,87409,,2015,,
17901,Royal Tramp,135779,,87409,,1992,,
16559,Go,2580,,86603,,1999,,
14366,Sweet Sugar,132436,,87053,,1972,,
20509,"Hideous Sun Demon, The",3488,,87290,,1959,,
27839,"Men Who Tread on the Tiger''s Tail, The (Tora no o wo fumu otokotachi)",76823,,86823,,1945,,
36503,I Always Wanted to Be a Saint,153256,,86876,,2003,,
30577,Hilda Crane,145909,,86876,,1956,,
20590,Who the F**K Is Arthur Fogel,113354,,86398,,2013,,
32100,Terminal,147542,,87415,,1996,,
25471,"Two Days, One Night (Deux jours, une nuit)",113705,,86664,,2014,,
7455,The Oregonian,150248,,86540,,2011,,
3257,Stalled,138154,,86530,,2013,,
38079,Fort Tilden,141513,,86648,,2014,,
7772,"Host, The",101577,,87191,,2013,,
32831,Life Is Hot in Cracktown,86148,,86664,,2009,,
38754,Little Women,4921,tt0024264,87574,3429,1933,7,7866
17526,"7th Voyage of Sinbad, The",3153,,87152,,1958,,
10582,Sweet Talk,141476,,87047,,2013,,
35782,El Greco,78308,,86664,,2007,,
3943,Gunnm,135184,,87418,,1993,,
19806,The Brittany Murphy Story,157049,,86664,,2014,,
35482,Rough Riders,122575,,86664,,1997,,
31954,Life is a Miracle (Zivot je cudo),39768,,87526,,2004,,
9705,Smokey and the Bandit II,5246,,87409,,1980,,
19334,American Sniper,114662,,86582,,2014,,
32793,Priest,86835,,87682,,2011,,
808,Harishchandrachi Factory,77947,,87372,,2009,,
33420,La ragazza di Bube,146760,,86664,,1963,,
30956,The Silence of the Hams,135937,,87637,,1994,,
24909,The Elevator,131284,,87289,,1974,,
10848,City That Never Sleeps,128179,,86415,,1953,,
31873,Portrait of Maria (María Candelaria (Xochimilco)),89482,,87574,,1944,,
15540,"Welcome Home, Roxy Carmichael",26710,,87372,,1990,,
39005,Tabu: A Story of the South Seas,5599,tt0022458,87574,3480,1931,7,6336
18461,"Look of Silence, The",114635,,86398,,2014,,
16542,"Death of Mr. Lazarescu, The (Moartea domnului Lazarescu)",47150,,86664,,2005,,
13639,Witchcraft,116815,,87176,,1964,,
26966,Let's Get Tough,156433,,86648,,1942,,
7091,"Svensson, Svensson - I nöd och lust",128584,,86648,,2011,,
24691,FrackNation,120384,,86398,,2013,,
37624,"Entity, The",5731,,87176,,1981,,
20347,Endure,117694,,86960,,2010,,
25326,"Sun Also Rises, The (Tai yang zhao chang sheng qi)",82047,,86664,,2007,,
3453,Chinese Hercules,107535,,87053,,1973,,
3184,The House of Magic,132977,,86981,,2014,,
18833,August,660,,86664,,1996,,
3455,"Lady Without Passport, A",113286,,86868,,1950,,
37742,My Kingdom,5904,,86664,,2001,,
32983,"Mask, The",367,,86459,,1994,,
29124,"Atomic Brain, The",92760,,87290,,1963,,
25772,All is Bright,106883,,87372,,2013,,
33387,"10,000 BC",58293,,86296,,2008,,
34353,Bringing Ashley Home,142985,,86664,,2011,,
34419,Who Am I? (Wo shi shei),27032,,87182,,1998,,
31437,Sleeper,1077,,86314,,1973,,
4186,Vive L'Amour (Ai qing wan sui),872,,86664,,1994,,
6045,Hairspray,52975,,86925,,2007,,
11496,Lost Horizon,49759,,87491,,1973,,
2381,La vita facile,138336,,87372,,2011,,
28727,Zatoichi in Desperation (Shin Zatôichi monogatari: Oreta tsue) (Zatôichi 24),111499,,87641,,1972,,
6387,Mission to Moscow,82984,,86519,,1943,,
2873,The Red Nights of the Gestapo,128468,,86985,,1977,,
1723,"Bag Man, The",109723,,87032,,2014,,
33485,Metro,1432,,87451,,1997,,
8215,Under the Gun,144902,,87566,,1951,,
17782,Go for Zucker! (Alles auf Zucker!),44851,,86648,,2004,,
10399,Henry Poole is Here,61167,,86443,,2008,,
4037,Salomè,95018,,86664,,1972,,
27594,"Come Back to the Five and Dime, Jimmy Dean, Jimmy Dean",5936,,86664,,1982,,
21990,B*A*P*S,1490,,86648,,1997,,
30127,White Man's Burden,209,,86664,,1995,,
21044,Echoes of a Summer,131310,,86664,,1976,,
401,Walking Tall Part II,125521,,87255,,1975,,
13151,"Nines, The",54962,,86443,,2007,,
11186,The Star Making Machine,139618,,86876,,2012,,
38215,Rodan (Sora no daikaijû Radon),26013,,86779,,1956,,
22531,Chromophobia,88400,,86664,,2005,,
29340,JCVD,63222,,86683,,2008,,
26398,Cashback,53318,,86825,,2006,,
15191,The Last Fight,142582,,86664,,1983,,
37545,The Magliari,136098,,86664,,1959,,
24775,The Hunt for the I-5 Killer,138664,,86958,,2011,,
21261,King Kelly,126146,,86664,,2012,,
